TIPO,OBSERVACION
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Costo de la entrada: Adultos: S/ 5.00 y Niños: S/ 3.00
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada: Adultos S/. 3.00 y Niños S/.1.50
Libre,
Semi-restringido(previo permiso),Coordinación con la división territorial y administrativa básica de la Iglesia Católica / de manera presencial en la ciudad de Tacna.
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,Se recomienda registrarse en el cuaderno de visitantes que lo administra la comunidad de Palaco. Comunicarse con el señor Javier Bello al numero 964393614.
NA,NA
Libre,
Semi-restringido(previo permiso),"El ingreso es previo permiso del propietario, Sr. William Samaniego; llamando al cel. N° 954646907"
Semi-restringido(previo permiso),"El ingreso es previo permiso al jefe de la Comunidad Nativa de Teoría, contacto previo llamando al celular N° 962255086"
Libre,La Comunidad Campesina de Palaco invita a efectuar su registro en el cuaderno de visitantes que lo lleva el señor Javier Bello comunicándose al Cel. 964393614.
Libre,Se invita a los visistantes a registrarse en el cuaderno de registros del Municipio de Chongos Alto ubicado en la plaza principal.
Semi-restringido(previo permiso),"El ingreso es previo permiso del propietario del predio Sr. Teodoro Apolinario, llamando al celular N° 975094443"
Semi-restringido(previo permiso),"El ingreso es previo permiso del Sr. Antonio Valera, llamando al número de celular 958942605"
Libre,La Comunidad Campesina de Palmayoc invita a efectuar su registro en el cuaderno de visitantes que se encuentra en el local de la comunidad (Plaza principal).
Semi-restringido(previo permiso),Previa coordinacion con los representantes de la comunidad Nativa de Bélgica. Ing. Daniel Ramirez o Flor Vargas Cel:982796030.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos: S/ 5.00 - Niños hasta 10 años: S/ 3.00 - Adulto mayor y personas con discapacidad: ingreso libre
Libre,Sin costo alguno
NA,NA
Libre,
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos S/. 5.00 Niños S/. 2.50
NA,NA
Libre,
Semi-restringido(previo permiso),Previo permiso a la Comunidad Campesina de Cahuide.
Semi-restringido(previo permiso),Solicitar permiso a la Municipalidad Distrital de Mollebamba - Cel. 930965443
Libre,El ingreso es por la calle …. que esta a lado de la plaza de armas
Semi-restringido(previo permiso),"Contactar con: Padre Isoe Dominguez Ramiro, Párroco CEL. 987347008"
NA,NA
Libre,"Se recomienda solicitar información al responsable del Área de Turismo de la Municipalidad Distrital de Zaña, al número de celular 940984018"
Semi-restringido(previo permiso),Solicitar permiso Municipalidad Distrital de Carabayllo
Semi-restringido(previo permiso),Previa coordinación con los agricultores de los Olivos.
Libre,
NA,NA
Libre,
Libre,
NA,NA
Libre,
Semi-restringido(previo permiso),"Romani De La Torre Jose Luis, presidente del comité de turismo - teléfono: 945 566 531 Registro y pago Adultos: 3.00 soles - Niños: 1.50, adultos mayores y discapacitados ingresan gratis."
Libre,
Semi-restringido(previo permiso),"Previo permiso del coordinador de turismo de la comunidad nativa Cubantia el Sr. Noe Geronimo Chumpate, numero de teléfono 935 517 248."
Libre,
Libre,
NA,NA
Libre,El ingreso es libre y gratuito durante los horarios de misa y actividades parroquiales.
Semi-restringido(previo permiso),"Previo permiso del presidente de turismo de la comunidad nativa San Antonio de Sonomoro el Sr. Napoleon Chimanga Shumpate, numero de teléfono 927 364 366."
Libre,
Semi-restringido(previo permiso),solicitar previamente el permiso del jefe de la comunidad nativa de San Jerónimo el Sr. Edgar Mercado Barja su numero de teléfono es el 972 791 165.
Libre,Se recomienda registrarse en el cuaderno de visitantes de la iglesia de Chongos Alto. Contacto llamando al celular 979437651 o 940774743.
NA,NA
Libre,
Libre,
Libre,
NA,NA
Libre,
Semi-restringido(previo permiso),Previa coordinación con el propietario. Sr. Mario Durand Olave Tel Cel.(995258531)
Semi-restringido(previo permiso),Previo Permiso de la Comunidad Nativa de Bélgica. Srta Flor Vargas. Celular: 982796030.
Semi-restringido(previo permiso),Previa coordinación con la Municipalidad Distrital de Iñapari.
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Tarifario SERNANP-RNTAMB Extranjeros: S/30.00 por día Nacionales: S/.15.00 por día Locales: S/. 8.00 por día
Semi-restringido(previo permiso),Tarifario SERNANP-PNBS Extranjeros: S/30.00 por día Nacionales: S/.15.00 por día Locales: S/. 8.00 por día
Semi-restringido(previo permiso),Previa coordinación con la Comunidad Nativa de Bélgica
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Niños (a partir de 3 años), escolares y universitarios S/. 5.00 Adultos y/o docentes S/. 10.00 A partir de 60 años y CONADIS GRATIS"
Semi-restringido(previo permiso),"La visita a la Hacienda Consac es gratuita. En caso de requerir asistencia del personal, coordinar con el Comité de Turismo – Sede Pachacayo, llamando prev. al Cel. 965939732."
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Adultos 7 soles, niños 3 soles."
Libre,
Libre,
Libre,
NA,NA
Libre,
Libre,
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Costo de entrada: Niño s/. 2.00 soles y Adulto: s/.4.00 soles
Libre,
NA,NA
NA,NA
NA,NA
Libre,
Libre,
NA,NA
Libre,
NA,NA
Libre,
Libre,
Semi-restringido(previo permiso),Previa coordinación con el Sr. Ismael Anicama un día antes al cel 951401134
Semi-restringido(previo permiso),Solicitar la visita al teléfono (056)239288
Libre,
