,ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado
1711,2152,3/8/2024,153,25,2,2,Pendiente
1712,2265,3/8/2024,37,26,5,4,Completa
1713,211,04/08/2024,264,32,2,5,Completa
1714,282,04/08/2024,189,3,2,5,Completa
1715,1557,4/8/2024,165,37,5,1,Completa
1716,1786,4/8/2024,209,33,4,4,Completa
1717,2234,4/8/2024,278,27,2,4,Completa
1718,153,05/08/2024,268,3,4,1,Completa
1719,193,05/08/2024,20,1,2,1,Completa
1720,486,05/08/2024,151,35,3,5,Completa
1721,487,05/08/2024,93,36,2,5,Completa
1722,584,05/08/2024,99,11,4,5,Completa
1723,591,05/08/2024,111,37,5,2,Pendiente
1724,854,05/08/2024,82,29,6,3,Completa
1725,880,05/08/2024,114,2,2,5,Completa
1726,1009,5/8/2024,306,29,2,5,Completa
1727,1432,5/8/2024,309,36,3,4,Completa
1728,1482,5/8/2024,126,18,4,1,Completa
1729,1604,5/8/2024,1,15,1,5,Completa
1730,2187,5/8/2024,69,29,1,1,Completa
1731,2357,5/8/2024,125,32,5,5,Completa
1732,2618,5/8/2024,145,1,3,3,Completa
1733,2627,5/8/2024,241,36,4,2,Completa
1734,2773,5/8/2024,248,31,4,3,Completa
1735,94,06/08/2024,174,31,1,1,Completa
1736,175,06/08/2024,203,3,2,5,Pendiente
1737,764,06/08/2024,43,9,2,5,Completa
1738,1229,6/8/2024,107,22,1,4,Cancelada
1739,1544,6/8/2024,60,26,6,3,Completa
1740,1767,6/8/2024,215,36,5,3,Completa
1741,2848,6/8/2024,157,9,4,3,Completa
1742,2852,6/8/2024,50,26,4,3,Completa
1743,62,07/08/2024,205,15,2,5,Completa
1744,114,07/08/2024,46,23,6,1,Completa
1745,126,07/08/2024,24,26,5,3,Completa
1746,839,07/08/2024,35,12,6,5,Completa
1747,1038,7/8/2024,119,34,5,3,Completa
1748,1058,7/8/2024,67,15,5,1,Completa
1749,1426,7/8/2024,326,15,6,3,Completa
1750,1527,7/8/2024,203,29,5,3,Completa
1751,2212,7/8/2024,99,23,3,1,Completa
1752,2284,7/8/2024,58,15,4,5,Pendiente
1753,2784,7/8/2024,44,35,3,5,Completa
1754,398,08/08/2024,123,23,1,1,Pendiente
1755,494,08/08/2024,143,8,6,4,Completa
1756,1080,8/8/2024,202,27,6,4,Completa
1757,1827,8/8/2024,13,28,2,3,Pendiente
1758,2049,8/8/2024,76,9,1,3,Completa
1759,2802,8/8/2024,326,16,4,3,Completa
1760,418,09/08/2024,252,32,4,1,Completa
1761,1101,9/8/2024,127,6,6,1,Completa
1762,1166,9/8/2024,151,9,5,4,Completa
1763,2791,9/8/2024,124,33,2,3,Completa
1764,502,10/08/2024,231,23,1,4,Completa
1765,594,10/08/2024,261,5,4,3,Completa
1766,703,10/08/2024,126,24,5,4,Completa
1767,1865,10/8/2024,247,9,3,1,Completa
1768,2324,10/8/2024,235,30,1,4,Completa
1769,2748,10/8/2024,169,27,2,1,Completa
1770,427,11/08/2024,132,34,5,3,Completa
1771,852,11/08/2024,139,26,3,5,Completa
1772,1008,11/8/2024,204,11,5,5,Completa
1773,1059,11/8/2024,24,29,3,1,Completa
1774,1855,11/8/2024,237,8,6,1,Completa
1775,1873,11/8/2024,234,9,2,5,Completa
1776,1991,11/8/2024,21,35,2,1,Completa
1777,1995,11/8/2024,159,9,2,5,Completa
1778,2172,11/8/2024,238,12,3,3,Completa
1779,2692,11/8/2024,1,13,2,1,Pendiente
1780,2702,11/8/2024,212,3,1,4,Completa
1781,258,12/08/2024,42,31,1,4,Completa
1782,315,12/08/2024,182,14,2,5,Pendiente
1783,773,12/08/2024,247,26,2,1,Pendiente
1784,1242,12/8/2024,62,38,4,5,Completa
1785,1499,12/8/2024,262,32,1,4,Pendiente
1786,2161,12/8/2024,280,16,1,4,Completa
1787,2394,12/8/2024,94,34,1,2,Completa
1788,2533,12/8/2024,12,21,1,1,Completa
1789,2626,12/8/2024,321,10,2,5,Completa
1790,2804,12/8/2024,11,1,1,5,Completa
1791,2971,12/8/2024,124,7,6,3,Completa
1792,78,13/08/2024,60,13,6,4,Completa
1793,149,13/08/2024,79,7,6,5,Pendiente
1794,936,13/08/2024,98,2,2,4,Completa
1795,1450,13/8/2024,98,12,2,2,Completa
1796,1799,13/8/2024,325,19,2,3,Completa
1797,1979,13/8/2024,185,21,3,5,Completa
1798,2316,13/8/2024,197,11,1,4,Completa
1799,2329,13/8/2024,145,30,1,5,Pendiente
1800,2796,13/8/2024,94,27,4,3,Completa
1801,2911,13/8/2024,140,22,3,1,Completa
1802,17,14/08/2024,51,31,3,2,Completa
1803,521,14/08/2024,140,26,6,4,Completa
1804,987,14/08/2024,274,33,5,2,Completa
1805,1147,14/8/2024,112,5,6,3,Completa
1806,1212,14/8/2024,58,20,5,1,Completa
1807,1318,14/8/2024,219,13,1,4,Completa
1808,1568,14/8/2024,148,6,2,3,Completa
1809,1675,14/8/2024,304,31,4,4,Completa
1810,1723,14/8/2024,320,20,3,3,Completa
1811,1745,14/8/2024,294,17,1,5,Completa
1812,1765,14/8/2024,307,24,2,5,Completa
1813,2382,14/8/2024,326,22,3,1,Completa
1814,2537,14/8/2024,57,26,2,1,Completa
1815,2565,14/8/2024,318,19,5,1,Completa
1816,2762,14/8/2024,145,27,4,2,Completa
1817,403,15/08/2024,300,35,6,4,Completa
1818,413,15/08/2024,137,3,1,2,Completa
1819,1471,15/8/2024,123,25,5,5,Completa
1820,1845,15/8/2024,70,26,1,4,Completa
1821,2015,15/8/2024,33,5,5,5,Completa
1822,2348,15/8/2024,138,15,6,1,Completa
1823,2936,15/8/2024,241,25,2,4,Completa
1824,129,16/08/2024,25,14,2,3,Completa
1825,204,16/08/2024,292,6,5,2,Completa
1826,276,16/08/2024,103,3,1,5,Pendiente
1827,388,16/08/2024,222,31,3,5,Completa
1828,540,16/08/2024,26,16,4,3,Completa
1829,575,16/08/2024,112,6,1,4,Completa
1830,679,16/08/2024,137,10,2,2,Pendiente
1831,757,16/08/2024,52,4,6,4,Completa
1832,1438,16/8/2024,101,16,6,3,Completa
1833,2130,16/8/2024,286,15,4,3,Completa
1834,679,16/08/2024,137,10,2,2,Pendiente
1835,139,17/08/2024,302,8,4,4,Pendiente
1836,676,17/08/2024,291,38,6,1,Completa
1837,1189,17/8/2024,31,10,5,5,Completa
1838,1339,17/8/2024,279,2,3,5,Completa
1839,1553,17/8/2024,25,8,5,5,Completa
1840,1558,17/8/2024,318,23,1,5,Completa
1841,2622,17/8/2024,27,35,4,5,Completa
1842,676,17/08/2024,291,38,6,1,Completa
1843,69,18/08/2024,4,38,3,3,Completa
1844,266,18/08/2024,78,2,5,4,Completa
1845,673,18/08/2024,257,12,3,4,Completa
1846,816,18/08/2024,111,8,3,3,Pendiente
1847,829,18/08/2024,234,20,3,4,Completa
1848,1094,18/8/2024,98,36,2,1,Pendiente
1849,1891,18/8/2024,83,32,5,3,Completa
1850,2021,18/8/2024,240,37,3,2,Completa
1851,2056,18/8/2024,320,36,6,4,Pendiente
1852,2556,18/8/2024,162,26,4,1,Completa
1853,673,18/08/2024,257,12,3,4,Completa
1854,633,19/08/2024,121,28,3,4,Completa
1855,1109,19/8/2024,287,29,1,3,Completa
1856,1122,19/8/2024,313,19,2,4,Pendiente
1857,1458,19/8/2024,73,8,2,2,Completa
1858,1663,19/8/2024,191,2,1,3,Completa
1859,1880,19/8/2024,269,29,3,3,Completa
1860,2108,19/8/2024,246,20,2,5,Completa
1861,2216,19/8/2024,42,32,4,1,Completa
1862,2454,19/8/2024,218,17,2,3,Pendiente
1863,1443,20/8/2024,168,1,6,4,Completa
1864,1859,20/8/2024,57,11,6,4,Pendiente
1865,2044,20/8/2024,246,8,5,1,Completa
1866,2165,20/8/2024,106,30,6,1,Completa
1867,2415,20/8/2024,108,12,5,4,Completa
1868,2701,20/8/2024,169,19,1,4,Completa
1869,358,21/08/2024,193,4,6,3,Completa
1870,583,21/08/2024,7,27,3,4,Pendiente
1871,716,21/08/2024,289,29,3,1,Completa
1872,994,21/08/2024,102,24,3,3,Completa
1873,1862,21/8/2024,26,31,2,4,Completa
1874,2381,21/8/2024,79,5,3,4,Completa
1875,2625,21/8/2024,188,35,5,4,Completa
1876,2681,21/8/2024,62,37,2,4,Completa
1877,2722,21/8/2024,145,33,1,2,Completa
1878,2934,21/8/2024,36,31,3,3,Pendiente
1879,247,22/08/2024,63,32,6,4,Completa
1880,346,22/08/2024,92,34,4,4,Completa
1881,479,22/08/2024,23,28,4,4,Completa
1882,498,22/08/2024,299,20,6,3,Completa
1883,565,22/08/2024,244,19,1,5,Completa
1884,725,22/08/2024,234,21,2,3,Completa
1885,1213,22/8/2024,95,26,4,3,Completa
1886,2299,22/8/2024,236,34,6,5,Completa
1887,2515,22/8/2024,79,8,1,5,Completa
1888,2980,22/8/2024,301,14,3,1,Completa
1889,136,23/08/2024,258,26,3,4,Completa
1890,1591,23/8/2024,311,20,3,4,Pendiente
1891,1640,23/8/2024,128,34,3,5,Completa
1892,1793,23/8/2024,275,6,6,4,Completa
1893,2531,23/8/2024,274,35,2,3,Completa
1894,2839,23/8/2024,54,37,6,3,Completa
1895,2870,23/8/2024,149,18,3,2,Completa
1896,255,24/08/2024,237,22,4,2,Completa
1897,732,24/08/2024,155,13,6,1,Completa
1898,926,24/08/2024,55,25,2,5,Completa
1899,1061,24/8/2024,320,14,4,4,Completa
1900,1981,24/8/2024,70,35,5,1,Completa
1901,23,25/08/2024,4,34,6,1,Completa
1902,142,25/08/2024,246,21,2,2,Completa
1903,520,25/08/2024,208,33,4,4,Completa
1904,639,25/08/2024,279,29,3,1,Completa
1905,917,25/08/2024,275,13,6,1,Completa
1906,1049,25/8/2024,263,25,4,4,Completa
1907,1245,25/8/2024,316,29,3,3,Completa
1908,1310,25/8/2024,179,23,6,2,Completa
1909,1381,25/8/2024,161,20,3,2,Completa
1910,2424,25/8/2024,61,14,3,3,Completa
1911,2677,25/8/2024,118,33,2,5,Completa
1912,508,26/08/2024,14,32,3,4,Completa
1913,640,26/08/2024,316,28,1,3,Completa
1914,719,26/08/2024,148,17,6,5,Completa
1915,1257,26/8/2024,15,6,4,5,Completa
1916,1419,26/8/2024,278,22,3,1,Completa
1917,1486,26/8/2024,313,5,3,1,Completa
1918,2166,26/8/2024,153,36,3,5,Completa
1919,2664,26/8/2024,284,8,6,5,Completa
1920,2697,26/8/2024,218,24,5,4,Completa
1921,206,27/08/2024,96,30,5,4,Completa
1922,869,27/08/2024,111,20,2,1,Completa
1923,888,27/08/2024,90,6,3,3,Completa
1924,903,27/08/2024,257,5,5,5,Completa
1925,2915,27/8/2024,187,37,2,3,Completa
1926,1,28/08/2024,298,17,1,3,Completa
1927,1053,28/8/2024,23,2,3,1,Completa
1928,2688,28/8/2024,74,15,2,5,Completa
1929,601,29/08/2024,193,25,6,5,Completa
1930,670,29/08/2024,80,7,3,2,Completa
1931,729,29/08/2024,288,11,3,1,Completa
1932,943,29/08/2024,56,5,6,3,Completa
1933,984,29/08/2024,121,6,5,4,Completa
1934,1055,29/8/2024,229,34,5,1,Completa
1935,1208,29/8/2024,306,14,4,3,Completa
1936,2053,29/8/2024,178,30,1,2,Completa
1937,2429,29/8/2024,89,23,3,1,Completa
1938,2693,29/8/2024,133,33,4,2,Pendiente
1939,2862,29/8/2024,233,25,3,4,Pendiente
1940,670,29/08/2024,80,7,3,2,Completa
1941,324,30/08/2024,206,3,3,4,Completa
1942,1333,30/8/2024,132,28,2,2,Completa
1943,1597,30/8/2024,281,33,2,5,Completa
1944,1956,30/8/2024,1,36,3,3,Completa
1945,2295,30/8/2024,252,34,2,5,Completa
1946,526,31/08/2024,321,32,4,4,Completa
1947,665,31/08/2024,151,10,5,4,Completa
1948,1326,31/8/2024,307,34,5,4,Completa
1949,1908,31/8/2024,199,3,2,3,Completa
1950,2197,31/8/2024,151,36,1,1,Completa
1951,2713,31/8/2024,176,34,3,3,Completa
1952,2923,31/8/2024,214,10,6,1,Completa
1953,2965,31/8/2024,183,37,4,3,Completa
1954,46,01/09/2024,207,10,1,4,Completa
1955,203,01/09/2024,322,31,6,3,Completa
1956,493,01/09/2024,273,8,3,5,Pendiente
1957,632,01/09/2024,50,36,5,5,Completa
1958,1300,1/9/2024,201,25,5,4,Completa
1959,1763,1/9/2024,182,35,3,2,Completa
1960,1964,1/9/2024,319,29,1,5,Completa
1961,2141,1/9/2024,188,16,4,1,Completa
1962,2226,1/9/2024,122,8,6,4,Completa
1963,2745,1/9/2024,114,9,3,2,Completa
1964,2823,1/9/2024,91,32,6,5,Pendiente
1965,154,02/09/2024,164,16,2,5,Completa
1966,348,02/09/2024,248,9,4,4,Completa
1967,518,02/09/2024,314,16,3,2,Pendiente
1968,587,02/09/2024,317,20,5,1,Completa
1969,702,02/09/2024,308,25,2,1,Completa
1970,810,02/09/2024,40,24,6,4,Completa
1971,931,02/09/2024,179,29,4,1,Completa
1972,1203,2/9/2024,257,38,5,5,Completa
1973,1789,2/9/2024,115,30,5,1,Completa
1974,2288,2/9/2024,252,16,4,4,Completa
1975,624,03/09/2024,297,36,1,5,Completa
1976,738,03/09/2024,59,36,4,5,Completa
1977,998,03/09/2024,152,25,5,3,Completa
1978,1584,3/9/2024,194,31,2,2,Completa
1979,2032,3/9/2024,100,38,4,4,Completa
1980,2252,3/9/2024,206,31,3,4,Completa
1981,52,04/09/2024,50,16,6,4,Completa
1982,205,04/09/2024,303,2,3,5,Completa
1983,385,04/09/2024,257,19,2,3,Completa
1984,535,04/09/2024,167,14,3,1,Completa
1985,1039,4/9/2024,314,22,1,4,Completa
1986,1042,4/9/2024,257,8,2,4,Completa
1987,1429,4/9/2024,23,26,2,5,Pendiente
1988,1430,4/9/2024,302,19,3,1,Completa
1989,2538,4/9/2024,141,30,5,3,Completa
1990,147,05/09/2024,213,32,6,5,Completa
1991,476,05/09/2024,209,38,5,2,Completa
1992,1134,5/9/2024,138,30,2,4,Pendiente
1993,1550,5/9/2024,125,6,4,1,Completa
1994,2530,5/9/2024,218,4,1,4,Completa
1995,5,06/09/2024,188,4,4,4,Completa
1996,320,06/09/2024,93,38,3,3,Completa
1997,862,06/09/2024,284,17,5,4,Completa
1998,1526,6/9/2024,229,19,5,3,Completa
1999,2025,6/9/2024,59,4,1,1,Completa
2000,2607,6/9/2024,214,38,1,1,Completa
2001,2612,6/9/2024,165,20,4,1,Completa
2002,2714,6/9/2024,21,1,2,3,Completa
2003,252,07/09/2024,222,23,3,3,Completa
2004,299,07/09/2024,60,28,2,1,Pendiente
2005,615,07/09/2024,205,17,4,1,Completa
2006,811,07/09/2024,52,13,3,5,Completa
2007,882,07/09/2024,288,32,5,2,Completa
2008,927,07/09/2024,242,21,3,4,Completa
2009,2075,7/9/2024,245,11,5,2,Pendiente
2010,2455,7/9/2024,316,6,5,5,Pendiente
2011,2459,7/9/2024,61,33,6,1,Completa
2012,83,08/09/2024,187,2,6,4,Completa
2013,442,08/09/2024,48,34,3,5,Completa
2014,527,08/09/2024,13,10,6,3,Completa
2015,761,08/09/2024,16,34,6,5,Completa
2016,1252,8/9/2024,50,36,3,5,Pendiente
2017,1371,8/9/2024,72,15,6,3,Completa
2018,2200,8/9/2024,115,28,1,1,Completa
2019,2592,8/9/2024,98,8,5,5,Completa
2020,322,09/09/2024,97,9,6,5,Completa
2021,402,09/09/2024,45,25,1,5,Completa
2022,582,09/09/2024,266,21,3,5,Completa
2023,1821,9/9/2024,143,16,1,4,Completa
2024,726,10/09/2024,161,32,2,4,Completa
2025,2359,10/9/2024,230,35,1,4,Pendiente
2026,2744,10/9/2024,301,36,3,4,Completa
2027,1649,11/9/2024,189,37,2,4,Completa
2028,1854,11/9/2024,303,4,5,4,Completa
2029,2220,11/9/2024,317,26,3,5,Completa
2030,2489,11/9/2024,266,34,3,5,Completa
2031,2649,11/9/2024,294,28,1,4,Pendiente
2032,2809,11/9/2024,276,8,5,5,Pendiente
2033,2878,11/9/2024,180,27,4,4,Completa
2034,958,12/09/2024,80,11,3,3,Completa
2035,1466,12/9/2024,215,17,1,1,Completa
2036,2106,12/9/2024,135,14,2,1,Completa
2037,2192,12/9/2024,167,26,6,4,Completa
2038,2708,12/9/2024,233,29,5,3,Completa
2039,1132,13/9/2024,88,22,1,4,Completa
2040,1442,13/9/2024,4,17,4,2,Completa
2041,2154,13/9/2024,212,25,6,4,Completa
2042,1272,14/9/2024,187,12,2,2,Pendiente
2043,1380,14/9/2024,126,22,2,1,Completa
2044,1762,14/9/2024,71,29,2,4,Completa
2045,1829,14/9/2024,207,23,2,4,Completa
2046,2944,14/9/2024,22,21,3,5,Pendiente
2047,2992,14/9/2024,311,30,2,4,Completa
2048,522,15/09/2024,58,26,4,2,Completa
2049,596,15/09/2024,169,1,5,5,Completa
2050,634,15/09/2024,14,8,5,1,Completa
2051,1183,15/9/2024,289,16,4,1,Completa
2052,2798,15/9/2024,185,32,4,3,Completa
2053,26,16/09/2024,286,23,2,5,Completa
2054,561,16/09/2024,9,38,6,4,Completa
2055,1230,16/9/2024,197,2,6,5,Cancelada
2056,1484,16/9/2024,171,3,6,3,Completa
2057,2286,16/9/2024,307,22,6,4,Completa
2058,2667,16/9/2024,315,26,2,5,Pendiente
2059,2941,16/9/2024,85,38,5,3,Completa
2060,499,17/09/2024,197,2,1,1,Completa
2061,576,17/09/2024,30,27,5,1,Completa
2062,934,17/09/2024,213,26,5,4,Completa
2063,1306,17/9/2024,168,23,2,5,Completa
2064,1346,17/9/2024,278,3,5,1,Completa
2065,2013,17/9/2024,84,2,3,3,Completa
2066,2199,17/9/2024,325,13,4,3,Completa
2067,2208,17/9/2024,324,17,5,5,Completa
2068,2223,17/9/2024,219,6,5,1,Completa
2069,2651,17/9/2024,272,21,4,5,Completa
2070,71,18/09/2024,79,3,1,5,Completa
2071,165,18/09/2024,173,8,3,4,Completa
2072,304,18/09/2024,309,5,6,5,Completa
2073,946,18/09/2024,313,34,4,4,Completa
2074,1082,18/9/2024,282,33,6,4,Completa
2075,1382,18/9/2024,318,23,2,1,Pendiente
2076,1582,18/9/2024,245,16,1,2,Completa
2077,1614,18/9/2024,60,37,1,1,Completa
2078,1801,18/9/2024,46,33,1,5,Pendiente
2079,1810,18/9/2024,72,35,4,5,Completa
2080,2095,18/9/2024,36,36,6,2,Completa
2081,2793,18/9/2024,205,16,2,5,Pendiente
2082,186,19/09/2024,204,12,1,2,Completa
2083,373,19/09/2024,41,26,3,4,Completa
2084,892,19/09/2024,214,37,2,5,Completa
2085,1089,19/9/2024,73,8,4,4,Completa
2086,1289,19/9/2024,50,28,4,4,Completa
2087,1366,19/9/2024,185,35,1,4,Completa
2088,1599,19/9/2024,144,5,3,3,Completa
2089,1963,19/9/2024,99,12,1,5,Completa
2090,2988,19/9/2024,152,30,2,1,Completa
2091,832,20/09/2024,100,21,6,3,Completa
2092,899,20/09/2024,32,27,6,2,Completa
2093,1477,20/9/2024,170,7,4,2,Completa
2094,1495,20/9/2024,142,18,2,3,Completa
2095,1929,20/9/2024,252,31,5,3,Completa
2096,2508,20/9/2024,225,31,2,5,Completa
2097,2895,20/9/2024,41,13,1,5,Completa
2098,552,21/09/2024,286,17,1,4,Completa
2099,720,21/09/2024,180,10,3,3,Completa
2100,1197,21/9/2024,323,2,3,4,Completa
2101,1259,21/9/2024,307,2,6,2,Completa
2102,1265,21/9/2024,94,6,2,3,Completa
2103,1302,21/9/2024,241,34,3,1,Completa
2104,1712,21/9/2024,92,11,6,1,Completa
2105,1909,21/9/2024,272,17,6,5,Pendiente
2106,2069,21/9/2024,243,37,5,4,Completa
2107,2406,21/9/2024,152,6,1,4,Completa
2108,2647,21/9/2024,83,23,6,5,Completa
2109,2673,21/9/2024,44,33,2,2,Completa
2110,2738,21/9/2024,70,37,3,3,Completa
2111,2972,21/9/2024,74,32,3,1,Completa
2112,292,22/09/2024,221,26,6,4,Completa
2113,654,22/09/2024,174,30,6,1,Completa
2114,855,22/09/2024,35,8,2,3,Completa
2115,1144,22/9/2024,106,21,1,4,Completa
2116,1172,22/9/2024,164,13,1,5,Completa
2117,1373,22/9/2024,192,11,1,5,Completa
2118,2365,22/9/2024,95,37,3,4,Completa
2119,2457,22/9/2024,234,3,3,4,Completa
2120,2774,22/9/2024,31,6,2,5,Pendiente
2121,2783,22/9/2024,61,10,5,1,Completa
2122,2968,22/9/2024,245,29,2,1,Completa
2123,156,23/09/2024,145,4,6,3,Completa
2124,463,23/09/2024,280,32,4,2,Completa
2125,470,23/09/2024,62,12,4,3,Pendiente
2126,534,23/09/2024,56,1,5,1,Completa
2127,568,23/09/2024,230,31,3,1,Completa
2128,1180,23/9/2024,256,10,1,5,Pendiente
2129,1340,23/9/2024,8,3,3,5,Completa
2130,2620,23/9/2024,29,22,2,5,Completa
2131,25,24/09/2024,275,34,3,3,Completa
2132,368,24/09/2024,276,32,2,3,Pendiente
2133,462,24/09/2024,100,32,5,4,Completa
2134,637,24/09/2024,176,33,6,5,Completa
2135,1402,24/9/2024,31,35,1,4,Completa
2136,2377,24/9/2024,224,26,5,4,Completa
2137,2735,24/9/2024,3,36,2,4,Pendiente
2138,273,25/09/2024,130,4,4,5,Completa
2139,478,25/09/2024,108,31,1,4,Completa
2140,635,25/09/2024,261,5,2,1,Completa
2141,805,25/09/2024,270,26,2,3,Completa
2142,878,25/09/2024,153,26,2,1,Completa
2143,1072,25/9/2024,155,28,2,4,Completa
2144,1204,25/9/2024,280,33,1,4,Completa
2145,1555,25/9/2024,9,25,2,2,Completa
2146,1949,25/9/2024,223,1,3,1,Completa
2147,1992,25/9/2024,266,29,6,4,Completa
2148,2513,25/9/2024,290,18,1,1,Completa
2149,2576,25/9/2024,214,15,2,3,Pendiente
2150,2650,25/9/2024,48,26,2,2,Pendiente
2151,2682,25/9/2024,8,17,5,4,Completa
2152,2833,25/9/2024,202,36,5,1,Completa
2153,4,26/09/2024,111,37,5,4,Completa
2154,224,26/09/2024,294,10,5,4,Completa
2155,296,26/09/2024,279,10,6,5,Pendiente
2156,604,26/09/2024,321,6,3,4,Completa
2157,1092,26/9/2024,232,9,1,1,Completa
2158,1567,26/9/2024,147,15,4,4,Completa
2159,2707,26/9/2024,244,23,1,5,Completa
2160,2711,26/9/2024,309,5,4,1,Completa
2161,2819,26/9/2024,6,25,1,2,Completa
2162,56,27/09/2024,91,20,6,3,Completa
2163,112,27/09/2024,3,31,1,3,Completa
2164,150,27/09/2024,133,6,3,4,Completa
2165,451,27/09/2024,290,7,3,4,Completa
2166,647,27/09/2024,286,19,5,1,Completa
2167,697,27/09/2024,21,19,6,2,Completa
2168,736,27/09/2024,325,5,6,5,Completa
2169,1523,27/9/2024,79,30,3,4,Completa
2170,1670,27/9/2024,95,4,5,3,Completa
2171,1925,27/9/2024,101,10,4,1,Completa
2172,1946,27/9/2024,277,2,5,3,Completa
2173,2553,27/9/2024,120,3,5,4,Completa
2174,2903,27/9/2024,306,6,2,2,Completa
2175,233,28/09/2024,315,10,5,5,Completa
2176,254,28/09/2024,324,29,1,2,Completa
2177,317,28/09/2024,258,7,6,3,Completa
2178,417,28/09/2024,40,8,6,4,Pendiente
2179,860,28/09/2024,106,2,6,4,Completa
2180,1179,28/9/2024,98,10,5,4,Completa
2181,1503,28/9/2024,121,12,6,3,Completa
2182,2026,28/9/2024,48,17,3,4,Pendiente
2183,2174,28/9/2024,325,17,1,3,Completa
2184,2185,28/9/2024,250,10,2,1,Pendiente
2185,2211,28/9/2024,60,24,1,1,Completa
2186,2302,28/9/2024,41,21,4,4,Pendiente
2187,59,29/09/2024,242,16,6,5,Completa
2188,91,29/09/2024,192,6,6,3,Completa
2189,100,29/09/2024,134,26,6,1,Completa
2190,105,29/09/2024,24,24,1,4,Completa
2191,179,29/09/2024,37,6,4,1,Pendiente
2192,566,29/09/2024,109,16,1,5,Completa
2193,745,29/09/2024,230,9,5,5,Completa
2194,1199,29/9/2024,38,38,3,4,Completa
2195,1288,29/9/2024,53,32,3,2,Completa
2196,1311,29/9/2024,309,27,4,2,Completa
2197,2065,29/9/2024,202,16,3,5,Completa
2198,2102,29/9/2024,268,18,4,1,Completa
2199,2470,29/9/2024,85,24,2,4,Completa
2200,2765,29/9/2024,183,21,5,4,Completa
2201,2772,29/9/2024,56,33,3,5,Pendiente
2202,2970,29/9/2024,135,3,4,4,Completa
2203,171,30/09/2024,50,27,3,5,Completa
2204,400,30/09/2024,167,35,2,1,Completa
2205,618,30/09/2024,31,37,3,5,Completa
2206,755,30/09/2024,109,5,6,5,Completa
2207,904,30/09/2024,76,16,3,3,Completa
2208,1120,30/9/2024,283,13,6,5,Completa
2209,1334,30/9/2024,158,33,1,5,Completa
2210,1539,30/9/2024,152,8,1,4,Completa
2211,1608,30/9/2024,78,11,1,5,Completa
2212,2089,30/9/2024,221,14,2,5,Pendiente
2213,2103,30/9/2024,78,5,4,3,Completa
2214,2392,30/9/2024,58,6,5,4,Completa
2215,2482,30/9/2024,82,4,2,5,Pendiente
2216,2613,30/9/2024,251,26,3,1,Pendiente
2217,2864,30/9/2024,28,36,4,3,Pendiente
2218,2876,30/9/2024,162,13,3,1,Completa
2219,714,01/10/2024,237,16,2,5,Completa
2220,753,01/10/2024,99,11,3,2,Completa
2221,2617,1/10/2024,63,35,2,5,Completa
2222,2638,1/10/2024,91,24,4,4,Completa
2223,2757,1/10/2024,35,27,5,4,Completa
2224,517,02/10/2024,307,38,5,2,Completa
2225,901,02/10/2024,325,37,4,4,Completa
2226,1006,2/10/2024,281,23,6,5,Completa
2227,1116,2/10/2024,266,10,4,1,Completa
2228,1295,2/10/2024,208,17,1,4,Pendiente
2229,2119,2/10/2024,296,8,1,4,Completa
2230,2510,2/10/2024,294,31,4,4,Completa
2231,261,03/10/2024,74,6,5,5,Completa
2232,274,03/10/2024,105,23,5,4,Completa
2233,289,03/10/2024,225,31,2,5,Completa
2234,525,03/10/2024,311,34,4,4,Completa
2235,828,03/10/2024,29,26,6,3,Completa
2236,1223,3/10/2024,104,15,6,3,Completa
2237,1570,3/10/2024,78,37,6,3,Completa
2238,1619,3/10/2024,236,13,1,2,Completa
2239,1997,3/10/2024,246,2,1,3,Completa
2240,2029,3/10/2024,129,6,6,5,Completa
2241,2041,3/10/2024,219,28,5,5,Completa
2242,2246,3/10/2024,59,22,3,2,Completa
2243,2461,3/10/2024,185,20,5,5,Completa
2244,2548,3/10/2024,206,27,6,2,Completa
2245,2558,3/10/2024,177,25,6,4,Completa
2246,2616,3/10/2024,272,9,3,1,Pendiente
2247,2724,3/10/2024,302,3,1,1,Completa
2248,240,04/10/2024,312,29,4,3,Completa
2249,649,04/10/2024,128,14,4,3,Completa
2250,664,04/10/2024,264,33,3,5,Completa
2251,1435,4/10/2024,52,31,5,4,Cancelada
2252,2037,4/10/2024,296,32,3,4,Completa
2253,2071,4/10/2024,122,31,1,2,Pendiente
2254,2202,4/10/2024,276,6,5,5,Completa
2255,2521,4/10/2024,20,35,4,3,Completa
2256,159,05/10/2024,217,26,2,1,Completa
2257,543,05/10/2024,162,8,1,5,Completa
2258,722,05/10/2024,136,31,5,4,Completa
2259,772,05/10/2024,141,2,6,3,Completa
2260,794,05/10/2024,302,28,4,3,Completa
2261,1138,5/10/2024,123,22,2,2,Completa
2262,1227,5/10/2024,290,27,3,1,Completa
2263,1635,5/10/2024,94,20,5,1,Completa
2264,2090,5/10/2024,299,19,5,1,Completa
2265,2404,5/10/2024,97,1,4,5,Completa
2266,2690,5/10/2024,263,18,4,5,Completa
2267,68,06/10/2024,127,20,2,5,Completa
2268,164,06/10/2024,233,18,2,4,Completa
2269,894,06/10/2024,178,6,1,5,Completa
2270,964,06/10/2024,220,18,4,4,Completa
2271,1015,6/10/2024,83,4,1,5,Completa
